age,gender,height_cm,weight_kg,activity_level,purpose,bmi,bmi_category,body_fat_pct,lean_body_mass_kg,ideal_weight_kg,weight_diff_from_ideal,target_bmi,target_weight_kg,weight_change_needed,estimated_weeks_to_goal,bmr,tdee,calorie_adjustment,calories_needed,protein_g,carbs_g,fat_g,water_ml,fiber_g,sleep_hours
17,Male,173.3,72.6,sedentary,maintain,24.17,Normal,16.7,60.5,68.9,3.7,24.2,72.7,0.1,0,1708,2050,0,2019,81,282,63,2540.0,28,9.0
51,Male,177.9,76.4,very_active,weight_loss,24.14,Normal,24.5,57.7,73.1,3.3,23.1,73.1,-3.3,5,1622,2798,-300,2497,142,345,61,3420.0,35,7.5
31,Female,167.7,65.2,lightly_active,weight_loss,23.18,Normal,29.5,46.0,59.4,5.8,22.2,62.4,-2.8,4,1376,1892,-400,1469,129,157,36,2530.0,21,7.5
23,Male,164.9,72.7,sedentary,weight_loss,26.74,Overweight,21.2,57.3,61.3,11.4,24.2,65.8,-6.9,10,1632,1958,-500,1457,136,147,36,2540.0,20,8.0
69,Female,168.4,65.8,sedentary,muscle_gain,23.2,Normal,38.3,40.6,60.0,5.8,24.7,70.0,4.2,17,1221,1465,350,1848,134,213,51,2300.0,26,7.0
34,Female,162.8,52.0,moderately_active,muscle_gain,19.62,Normal,26.0,38.5,54.9,-2.9,22.1,58.6,6.6,26,1205,1868,500,2382,94,353,66,2320.0,33,7.5
24,Male,166.7,52.0,moderately_active,muscle_gain,18.71,Normal,11.8,45.9,62.9,-10.9,21.7,60.3,8.3,33,1413,2190,500,2686,108,395,75,2320.0,38,8.0
23,Female,158.6,69.9,sedentary,maintain,27.79,Overweight,33.2,46.7,51.1,18.8,27.8,69.9,0.0,0,1400,1680,0,1732,77,234,54,2450.0,24,8.0
18,Male,161.8,58.5,lightly_active,muscle_gain,22.35,Normal,14.8,49.8,58.5,0.0,24.8,64.9,6.4,26,1485,2042,350,2350,119,322,65,2300.0,33,8.0
24,Female,151.3,38.0,moderately_active,weight_loss,16.6,Moderate Thinness,20.0,30.4,45.5,-7.5,18.5,42.3,4.3,6,1037,1607,-300,1293,79,172,32,1830.0,18,8.0
28,Male,185.2,91.5,very_active,weight_loss,26.68,Overweight,22.3,71.1,79.7,11.8,24.2,83.0,-8.5,12,1925,3321,-500,2825,172,379,69,3950.0,40,7.5
60,Male,168.0,52.7,sedentary,maintain,18.67,Normal,20.0,42.2,64.1,-11.4,18.7,52.8,0.1,0,1282,1538,0,1513,74,198,47,1840.0,21,7.5
33,Female,164.2,45.1,lightly_active,maintain,16.73,Moderate Thinness,22.3,35.0,56.2,-11.1,16.7,45.0,-0.1,0,1141,1569,0,1533,54,221,48,1830.0,21,7.5
43,Female,160.3,54.9,sedentary,muscle_gain,21.37,Normal,30.1,38.4,52.7,2.2,23.9,61.4,6.5,26,1185,1422,350,1797,114,223,50,1920.0,25,7.5
31,Female,161.1,51.7,lightly_active,weight_gain,19.92,Normal,25.6,38.5,53.4,-1.7,21.9,56.8,5.1,15,1205,1657,450,2147,91,295,67,2060.0,30,7.5
34,Male,176.4,74.8,lightly_active,weight_loss,24.04,Normal,20.5,59.5,71.7,3.1,23.0,71.6,-3.2,5,1673,2300,-300,1985,144,242,49,2870.0,28,7.5
16,Female,148.5,38.0,moderately_active,weight_loss,17.23,Underweight,19.0,30.8,45.5,-7.5,18.5,40.8,2.8,4,1054,1634,-300,1391,76,195,34,1830.0,19,9.0
32,Male,182.6,79.5,moderately_active,muscle_gain,23.84,Normal,19.8,63.8,77.3,2.2,25.3,84.4,4.9,20,1768,2740,350,3030,145,424,84,3280.0,42,7.5
38,Male,173.4,82.8,extra_active,weight_loss,27.54,Overweight,25.6,61.6,69.0,13.8,25.0,75.2,-7.6,11,1716,3260,-500,2763,163,375,68,3900.0,39,7.5
29,Male,170.7,56.5,sedentary,muscle_gain,19.39,Normal,13.7,48.8,66.6,-10.1,21.9,63.8,7.3,29,1465,1758,500,2230,118,300,62,1980.0,31,7.5
46,Female,163.8,57.2,moderately_active,weight_loss,21.32,Normal,30.8,39.6,55.8,1.4,20.3,54.5,-2.7,4,1213,1880,-300,1579,131,176,39,2500.0,22,7.5
48,Male,169.3,60.6,very_active,weight_loss,21.14,Normal,20.2,48.4,65.3,-4.7,20.1,57.6,-3.0,4,1424,2456,-300,2158,115,305,53,2870.0,30,7.5
20,Male,175.4,72.4,lightly_active,weight_gain,23.53,Normal,16.6,60.4,70.8,1.6,25.0,76.9,4.5,13,1705,2344,350,2692,117,367,84,2780.0,38,8.0
42,Female,160.0,47.7,moderately_active,weight_gain,18.63,Normal,26.6,35.0,52.4,-4.7,20.6,52.7,5.0,14,1114,1727,450,2145,68,318,67,2170.0,30,7.5
64,Male,176.5,65.1,lightly_active,muscle_gain,20.9,Normal,23.6,49.7,71.8,-6.7,23.4,72.9,7.8,31,1441,1981,350,2334,135,302,65,2530.0,33,7.5
16,Male,172.6,65.5,sedentary,weight_loss,21.99,Normal,13.9,56.4,68.3,-2.8,21.0,62.6,-2.9,4,1631,1957,-300,1657,119,203,41,2290.0,23,9.0
67,Male,164.8,72.0,sedentary,weight_loss,26.51,Overweight,31.0,49.7,61.2,10.8,24.0,65.2,-6.8,10,1429,1715,-500,1221,165,80,30,2520.0,17,7.0
31,Female,163.2,59.5,sedentary,weight_loss,22.34,Normal,28.5,42.5,55.3,4.2,21.3,56.7,-2.8,4,1295,1554,-400,1200,116,119,30,2080.0,17,7.5
22,Male,172.2,62.3,very_active,muscle_gain,21.01,Normal,14.1,53.5,67.9,-5.6,23.5,69.7,7.4,30,1567,2703,350,3087,134,444,86,2930.0,43,8.0
67,Male,159.6,71.6,extra_active,weight_loss,28.11,Overweight,32.9,48.0,56.5,15.1,25.6,65.2,-6.4,9,1393,2647,-500,2129,142,273,52,3510.0,30,7.0
16,Female,162.2,58.6,lightly_active,maintain,22.27,Normal,25.0,44.0,54.4,4.2,22.3,58.7,0.1,0,1343,1847,0,1856,65,268,58,2300.0,26,9.0
48,Female,157.8,46.2,moderately_active,weight_loss,18.55,Normal,27.9,33.3,50.4,-4.2,18.5,46.1,-0.1,0,1064,1649,-300,1362,90,176,33,2120.0,19,7.5
33,Male,176.2,45.0,lightly_active,muscle_gain,14.49,Severe Thinness,8.8,41.0,71.6,-26.6,17.5,54.3,9.3,37,1337,1838,500,2351,88,354,65,1820.0,33,7.5
36,Female,155.9,58.5,lightly_active,muscle_gain,24.07,Normal,31.8,39.9,48.7,9.8,25.6,62.2,3.7,15,1224,1683,250,1906,119,238,53,2300.0,27,7.5
23,Female,153.8,48.5,moderately_active,maintain,20.5,Normal,24.5,36.6,46.8,1.7,20.5,48.5,0.0,0,1166,1807,0,1758,55,261,55,2200.0,25,8.0
37,Female,168.1,52.4,very_active,weight_loss,18.54,Normal,25.4,39.1,59.7,-7.3,18.5,52.3,-0.1,0,1223,2110,-300,1852,97,265,45,2580.0,26,7.5
17,Male,179.5,88.7,lightly_active,muscle_gain,27.53,Overweight,20.7,70.3,74.5,14.2,28.3,91.2,2.5,10,1913,2630,150,2809,176,351,78,3350.0,39,9.0
22,Female,161.0,70.3,moderately_active,muscle_gain,27.12,Overweight,32.2,47.7,53.3,17.0,27.9,72.3,2.0,8,1423,2206,150,2398,135,314,67,2960.0,34,8.0
35,Female,163.6,70.4,sedentary,muscle_gain,26.3,Overweight,34.2,46.3,55.6,14.8,27.1,72.5,2.1,8,1382,1658,250,1909,141,217,53,2460.0,27,7.5
17,Male,179.3,74.6,lightly_active,maintain,23.2,Normal,15.6,63.0,74.4,0.2,23.2,74.6,0.0,0,1764,2426,0,2447,84,357,76,2860.0,34,9.0
24,Male,173.9,45.0,sedentary,weight_gain,14.88,Severe Thinness,7.2,41.8,69.5,-24.5,18.4,55.6,10.6,30,1362,1634,700,2310,70,346,72,1580.0,32,8.0
21,Male,166.1,73.8,very_active,muscle_gain,26.75,Overweight,20.7,58.5,62.4,11.4,27.6,76.1,2.3,9,1659,2862,250,3121,148,436,87,3330.0,44,8.0
24,Male,175.9,60.4,sedentary,weight_loss,19.52,Normal,12.7,52.7,71.3,-10.9,18.5,57.2,-3.2,5,1556,1867,-300,1567,114,192,38,2110.0,22,8.0
22,Female,167.0,54.9,moderately_active,maintain,19.69,Normal,23.3,42.1,58.7,-3.8,19.7,54.9,0.0,0,1305,2023,0,2030,59,307,63,2420.0,28,8.0
32,Male,177.9,81.5,moderately_active,muscle_gain,25.75,Overweight,22.1,63.5,73.1,8.4,27.2,86.1,4.6,18,1760,2728,250,2977,152,406,83,3350.0,42,7.5
26,Male,174.4,88.9,moderately_active,muscle_gain,29.23,Overweight,24.9,66.8,69.9,19.0,30.0,91.2,2.3,9,1838,2849,150,3024,172,395,84,3610.0,42,7.5
41,Female,164.4,74.2,very_active,weight_loss,27.45,Overweight,37.0,46.7,56.4,17.8,25.0,67.6,-6.6,9,1394,2405,-500,1881,142,225,46,3350.0,26,7.5
57,Male,171.5,73.7,lightly_active,weight_gain,25.06,Overweight,27.0,53.8,67.3,6.4,26.1,76.8,3.1,9,1530,2104,350,2444,122,318,76,2830.0,34,7.5
31,Female,167.3,67.7,sedentary,weight_loss,24.19,Normal,30.8,46.8,59.0,8.7,23.2,64.9,-2.8,4,1396,1675,-400,1276,122,127,31,2370.0,18,7.5
66,Male,180.4,69.5,very_active,maintain,21.36,Normal,24.6,52.4,75.4,-5.9,21.4,69.6,0.1,0,1499,2586,0,2606,76,393,81,3180.0,36,7.0
24,Male,165.6,45.5,lightly_active,maintain,16.59,Moderate Thinness,9.2,41.3,62.0,-16.5,16.6,45.5,0.0,0,1330,1829,0,1842,60,272,57,1840.0,26,8.0
41,Male,181.3,87.6,sedentary,weight_loss,26.65,Overweight,25.2,65.5,76.2,11.4,24.2,79.5,-8.1,12,1799,2159,-500,1691,193,138,41,3070.0,24,7.5
25,Male,188.5,83.2,lightly_active,weight_loss,23.42,Normal,17.7,68.5,82.7,0.5,22.4,79.6,-3.6,5,1874,2577,-300,2320,197,255,57,3160.0,32,8.0
50,Male,177.4,60.8,lightly_active,muscle_gain,19.32,Normal,18.5,49.6,72.6,-11.8,21.8,68.6,7.8,31,1460,2008,500,2526,115,359,70,2380.0,35,7.5
21,Female,166.9,59.5,very_active,weight_loss,21.36,Normal,25.1,44.6,58.6,0.9,20.4,56.8,-2.7,4,1357,2341,-300,2047,113,286,50,2830.0,29,8.0
16,Female,157.1,58.6,lightly_active,muscle_gain,23.74,Normal,26.8,42.9,49.8,8.8,25.2,62.2,3.6,14,1315,1808,350,2129,112,288,59,2300.0,30,9.0
30,Male,170.7,75.5,sedentary,weight_loss,25.91,Overweight,21.8,59.0,66.6,8.9,23.4,68.2,-7.3,10,1664,1997,-500,1458,152,132,36,2640.0,20,7.5
25,Female,159.7,60.5,sedentary,muscle_gain,23.72,Normal,28.8,43.1,52.1,8.4,25.2,64.3,3.8,15,1311,1573,350,1887,109,246,52,2120.0,26,8.0
37,Female,158.6,52.5,sedentary,weight_loss,20.87,Normal,28.2,37.7,51.1,1.4,19.9,50.1,-2.4,3,1176,1411,-300,1200,102,133,30,1840.0,17,7.5
16,Female,153.1,42.8,moderately_active,weight_loss,18.26,Underweight,20.2,34.2,46.1,-3.3,18.5,43.4,0.6,1,1130,1752,-300,1468,78,208,36,2000.0,21,9.0
21,Male,172.9,68.4,sedentary,muscle_gain,22.88,Normal,16.1,57.4,68.6,-0.2,25.4,75.9,7.5,30,1643,1972,350,2287,149,279,64,2390.0,32,8.0
31,Male,179.4,81.5,lightly_active,muscle_gain,25.32,Overweight,21.3,64.1,74.4,7.1,26.8,86.3,4.8,19,1774,2439,250,2723,179,331,76,3100.0,38,7.5
16,Male,165.6,70.8,moderately_active,muscle_gain,25.82,Overweight,18.5,57.7,62.0,8.8,27.3,74.9,4.1,16,1647,2553,250,2803,152,373,78,2980.0,39,9.0
28,Female,162.1,71.1,moderately_active,weight_loss,27.06,Overweight,33.5,47.3,54.3,16.8,24.6,64.6,-6.5,9,1411,2187,-500,1658,150,172,41,2990.0,23,7.5
47,Female,161.9,59.8,moderately_active,muscle_gain,22.81,Normal,32.8,40.2,54.1,5.7,25.3,66.3,6.5,26,1224,1897,350,2286,109,318,64,2590.0,32,7.5
29,Male,172.0,56.2,lightly_active,weight_loss,19.0,Normal,13.3,48.7,67.7,-11.5,18.5,54.7,-1.5,2,1467,2017,-300,1749,130,210,43,2220.0,24,7.5
46,Male,177.2,85.3,sedentary,maintain,27.17,Overweight,27.0,62.3,72.5,12.8,27.2,85.4,0.1,0,1728,2074,0,2098,101,277,65,2990.0,29,7.5
24,Female,163.4,58.2,moderately_active,weight_loss,21.8,Normal,26.3,42.9,55.5,2.7,20.8,55.5,-2.7,4,1312,2034,-300,1737,114,226,42,2540.0,24,8.0
29,Female,158.8,43.2,extra_active,muscle_gain,17.13,Underweight,21.8,33.8,51.3,-8.1,20.1,50.7,7.5,30,1111,2111,500,2626,93,399,73,2510.0,37,7.5
41,Female,167.4,68.1,sedentary,weight_gain,24.3,Normal,33.2,45.5,59.1,9.0,25.8,72.3,4.2,12,1358,1630,350,1936,95,254,60,2380.0,27,7.5
27,Female,164.4,71.1,lightly_active,weight_loss,26.31,Overweight,32.4,48.1,56.4,14.7,23.8,64.3,-6.8,10,1429,1965,-500,1449,168,116,35,2740.0,20,7.5
44,Male,184.2,83.6,sedentary,muscle_gain,24.64,Normal,23.5,64.0,78.8,4.8,26.1,88.6,5.0,20,1764,2117,250,2352,163,279,65,2930.0,33,7.5
21,Female,160.6,68.3,sedentary,weight_loss,26.48,Overweight,31.2,47.0,52.9,15.4,24.0,61.9,-6.4,9,1407,1688,-500,1200,163,80,30,2390.0,17,8.0
19,Female,159.1,50.1,sedentary,weight_gain,19.79,Normal,22.7,38.7,51.6,-1.5,21.8,55.2,5.1,15,1226,1471,450,1917,79,265,60,1750.0,27,8.0
53,Male,172.2,64.5,sedentary,maintain,21.75,Normal,22.1,50.2,67.9,-3.4,21.8,64.6,0.1,0,1458,1750,0,1757,70,246,55,2260.0,25,7.5
61,Female,166.7,72.5,moderately_active,weight_loss,26.09,Overweight,39.9,43.6,58.4,14.1,23.6,65.6,-6.9,10,1305,2023,-500,1501,170,122,37,3040.0,21,7.5
20,Female,160.1,51.9,moderately_active,muscle_gain,20.25,Normal,23.5,39.7,52.5,-0.6,22.8,58.4,6.5,26,1246,1931,350,2275,108,319,63,2320.0,32,8.0
39,Male,173.4,82.2,lightly_active,maintain,27.34,Overweight,25.6,61.2,69.0,13.2,27.3,82.1,-0.1,0,1706,2346,0,2333,115,304,73,3130.0,33,7.5
19,Female,172.8,65.7,lightly_active,maintain,22.0,Normal,25.4,49.0,64.0,1.7,22.0,65.7,0.0,0,1460,2008,0,1976,79,278,61,2550.0,28,8.0
35,Female,152.9,62.6,extra_active,weight_loss,26.78,Overweight,34.8,40.8,46.0,16.6,24.3,56.8,-5.8,8,1248,2371,-500,1885,149,219,46,3190.0,26,7.5
24,Female,163.1,62.9,moderately_active,muscle_gain,23.65,Normal,28.5,45.0,55.2,7.7,25.2,67.0,4.1,16,1357,2103,350,2477,125,339,69,2700.0,35,8.0
23,Male,173.6,58.8,very_active,maintain,19.51,Normal,12.5,51.4,69.2,-10.4,19.5,58.8,0.0,0,1530,2639,0,2659,82,396,83,2810.0,37,8.0
30,Male,172.4,47.9,lightly_active,muscle_gain,16.12,Moderate Thinness,10.0,43.1,68.1,-20.2,19.1,56.8,8.9,36,1367,1880,500,2380,103,344,66,1930.0,33,7.5
53,Female,154.9,62.5,moderately_active,weight_gain,26.05,Overweight,38.1,38.7,47.8,14.7,27.0,64.8,2.3,7,1183,1834,350,2160,96,293,67,2690.0,30,7.5
32,Male,169.7,71.7,sedentary,weight_loss,24.9,Normal,21.0,56.6,65.7,6.0,23.9,68.8,-2.9,4,1611,1933,-300,1624,148,168,40,2510.0,23,7.5
50,Female,158.6,48.4,moderately_active,weight_loss,19.24,Normal,29.2,34.3,51.1,-2.7,18.5,46.5,-1.9,3,1083,1679,-300,1399,111,162,34,2190.0,20,7.5
39,Female,164.0,67.0,moderately_active,muscle_gain,24.91,Normal,33.5,44.6,56.0,11.0,26.4,71.0,4.0,16,1337,2072,250,2331,139,298,65,2840.0,33,7.5
35,Male,179.5,88.2,sedentary,weight_gain,27.37,Overweight,24.7,66.4,74.5,13.7,28.4,91.5,3.3,9,1822,2186,350,2507,133,318,78,3090.0,35,7.5
48,Male,162.4,56.4,extra_active,weight_loss,21.38,Normal,20.5,44.8,59.1,-2.7,20.4,53.8,-2.6,4,1341,2548,-300,2251,126,313,55,2970.0,32,7.5
24,Male,166.2,45.0,lightly_active,weight_loss,16.29,Moderate Thinness,8.9,41.0,62.5,-17.5,18.5,51.1,6.1,9,1326,1823,-300,1522,91,206,37,1820.0,21,8.0
19,Male,177.6,80.7,lightly_active,maintain,25.59,Overweight,18.9,65.4,72.8,7.9,25.6,80.7,0.0,0,1809,2487,0,2478,97,349,77,3070.0,35,8.0
19,Female,164.8,69.8,sedentary,weight_loss,25.7,Overweight,29.8,49.0,56.7,13.1,23.2,63.0,-6.8,10,1455,1746,-500,1247,161,83,30,2440.0,17,8.0
67,Female,150.2,47.8,sedentary,muscle_gain,21.19,Normal,35.4,30.9,45.5,2.3,23.7,53.5,5.7,23,967,1160,350,1489,97,183,41,1670.0,21,7.0
69,Female,164.0,71.0,sedentary,weight_loss,26.4,Overweight,42.2,41.0,56.0,15.0,23.9,64.3,-6.7,10,1240,1488,-500,1200,132,103,30,2480.0,17,7.0
30,Female,160.9,59.3,lightly_active,muscle_gain,22.91,Normal,29.0,42.1,53.2,6.1,25.4,65.8,6.5,26,1284,1766,350,2122,108,290,59,2330.0,30,7.5
18,Male,178.9,70.9,lightly_active,muscle_gain,22.15,Normal,14.5,60.6,74.0,-3.1,24.6,78.7,7.8,31,1717,2361,350,2737,136,377,76,2730.0,38,8.0
24,Female,155.9,57.5,lightly_active,maintain,23.66,Normal,28.5,41.1,48.7,8.8,23.7,57.6,0.1,0,1264,1738,0,1704,71,236,53,2260.0,24,8.0
36,Female,152.7,47.2,very_active,muscle_gain,20.24,Normal,27.2,34.4,45.8,1.4,22.7,52.9,5.7,23,1096,1891,350,2243,99,322,62,2400.0,31,7.5
41,Female,159.1,46.8,sedentary,weight_loss,18.49,Underweight,26.2,34.5,51.6,-4.8,18.5,46.8,0.0,0,1104,1325,-300,1200,91,144,30,1640.0,17,7.5
35,Female,159.4,59.7,sedentary,maintain,23.5,Normal,30.8,41.3,51.8,7.9,23.5,59.7,0.0,0,1259,1511,0,1495,75,193,47,2090.0,21,7.5
33,Male,171.9,70.6,very_active,weight_loss,23.89,Normal,20.1,56.4,67.7,2.9,22.9,67.7,-2.9,4,1608,2774,-300,2500,143,345,61,3220.0,35,7.5
24,Female,158.7,38.0,sedentary,weight_loss,15.09,Severe Thinness,18.2,31.1,51.2,-13.2,18.5,46.6,8.6,12,1071,1285,-300,1200,85,150,30,1330.0,17,8.0
18,Male,185.0,65.2,sedentary,muscle_gain,19.05,Normal,10.8,58.2,79.5,-14.3,21.6,73.9,8.7,35,1685,2022,500,2549,133,344,71,2280.0,36,8.0
59,Male,161.6,58.2,lightly_active,muscle_gain,22.29,Normal,24.1,44.2,58.3,-0.1,24.8,64.8,6.6,26,1311,1803,350,2141,105,298,59,2290.0,30,7.5
23,Male,168.5,69.1,moderately_active,muscle_gain,24.34,Normal,18.3,56.5,64.6,4.5,25.8,73.3,4.2,17,1617,2506,250,2789,146,378,77,2920.0,39,8.0
22,Female,158.5,40.3,moderately_active,weight_gain,16.04,Moderate Thinness,18.9,32.7,51.0,-10.7,19.5,49.0,8.7,25,1104,1711,700,2425,67,370,75,1910.0,34,8.0
32,Female,161.1,53.9,lightly_active,weight_gain,20.77,Normal,26.9,39.4,53.4,0.5,22.8,59.2,5.3,15,1223,1682,450,2108,94,284,66,2140.0,30,7.5
18,Female,165.3,76.2,very_active,muscle_gain,27.89,Overweight,32.2,51.7,57.2,19.0,28.7,78.4,2.2,9,1521,2624,150,2795,159,364,78,3420.0,39,8.0
34,Female,166.2,61.2,lightly_active,weight_loss,22.16,Normal,29.0,43.5,58.0,3.2,21.2,58.6,-2.6,4,1316,1810,-400,1438,130,151,35,2390.0,20,7.5
18,Female,167.5,61.5,very_active,weight_loss,21.92,Normal,25.0,46.1,59.2,2.3,20.9,58.6,-2.9,4,1393,2403,-300,2135,126,291,52,2900.0,30,8.0
36,Female,163.9,58.7,sedentary,weight_loss,21.85,Normal,29.1,41.6,55.9,2.8,20.8,55.9,-2.8,4,1270,1524,-300,1200,115,120,30,2050.0,17,7.5
43,Male,162.8,72.7,lightly_active,weight_gain,27.43,Overweight,26.6,53.4,59.4,13.3,28.4,75.3,2.6,7,1530,2104,350,2459,129,312,77,2790.0,34,7.5
25,Male,163.2,60.3,moderately_active,maintain,22.64,Normal,16.7,50.2,59.8,0.5,22.6,60.2,-0.1,0,1484,2300,0,2356,78,347,73,2610.0,33,8.0
20,Male,181.5,71.9,sedentary,maintain,21.83,Normal,14.6,61.4,76.4,-4.5,21.8,71.8,-0.1,0,1734,2081,0,2090,98,278,65,2520.0,29,8.0
41,Female,167.5,63.9,sedentary,maintain,22.78,Normal,31.4,43.8,59.2,4.7,22.8,64.0,0.1,0,1318,1582,0,1533,69,206,48,2240.0,21,7.5
40,Female,164.8,72.4,lightly_active,weight_loss,26.66,Overweight,35.8,46.5,56.7,15.7,24.2,65.7,-6.7,10,1386,1906,-500,1421,159,118,35,2780.0,20,7.5
24,Male,168.7,68.1,very_active,muscle_gain,23.93,Normal,18.0,55.8,64.8,3.3,25.4,72.3,4.2,17,1602,2763,350,3137,126,462,87,3130.0,44,8.0
24,Male,171.9,67.1,sedentary,muscle_gain,22.71,Normal,16.6,56.0,67.7,-0.6,25.2,74.5,7.4,30,1610,1932,350,2317,132,303,64,2350.0,32,8.0
36,Female,158.6,66.2,extra_active,weight_gain,26.32,Overweight,34.5,43.4,51.1,15.1,27.3,68.7,2.5,7,1310,2489,350,2824,113,395,88,3320.0,40,7.5
63,Male,165.4,63.2,moderately_active,muscle_gain,23.1,Normal,26.0,46.8,61.8,1.4,24.6,67.3,4.1,16,1366,2117,350,2434,135,320,68,2710.0,34,7.5
22,Female,162.6,38.0,lightly_active,weight_loss,14.37,Severe Thinness,16.9,31.6,54.7,-16.7,18.5,48.9,10.9,16,1096,1507,-300,1236,74,168,30,1580.0,17,8.0
32,Female,173.9,70.0,sedentary,maintain,23.15,Normal,29.7,49.2,65.0,5.0,23.2,70.2,0.2,0,1453,1744,0,1742,82,232,54,2450.0,24,7.5
19,Male,170.8,70.0,lightly_active,weight_loss,24.0,Normal,17.0,58.1,66.7,3.3,23.0,67.1,-2.9,4,1656,2277,-300,1972,149,236,48,2700.0,28,8.0
36,Male,182.4,70.6,lightly_active,maintain,21.22,Normal,17.5,58.2,77.2,-6.6,21.2,70.5,-0.1,0,1653,2273,0,2251,80,325,70,2720.0,32,7.5
34,Female,155.7,51.0,moderately_active,weight_loss,21.04,Normal,27.7,36.9,48.5,2.5,20.0,48.5,-2.5,4,1158,1795,-300,1502,100,192,37,2280.0,21,7.5
17,Female,151.8,60.9,lightly_active,weight_gain,26.43,Overweight,30.2,42.5,45.5,15.4,27.4,63.1,2.2,6,1302,1790,350,2124,106,276,66,2380.0,30,9.0
40,Female,166.9,66.1,extra_active,weight_loss,23.73,Normal,32.3,44.7,58.6,7.5,22.7,63.2,-2.9,4,1340,2546,-400,2105,132,280,51,3310.0,29,7.5
47,Female,159.7,71.2,sedentary,weight_loss,27.92,Overweight,38.9,43.5,52.1,19.1,25.4,64.8,-6.4,9,1312,1574,-500,1200,147,88,30,2490.0,17,7.5
31,Male,182.3,78.5,very_active,muscle_gain,23.62,Normal,19.3,63.3,77.1,1.4,25.1,83.4,4.9,20,1760,3036,350,3369,158,473,94,3500.0,47,7.5
33,Male,183.6,75.7,lightly_active,maintain,22.46,Normal,18.3,61.8,78.3,-2.6,22.5,75.8,0.1,0,1729,2377,0,2335,89,330,73,2900.0,33,7.5
30,Female,159.3,61.6,lightly_active,maintain,24.27,Normal,30.6,42.8,51.7,9.9,24.3,61.7,0.1,0,1298,1785,0,1779,83,238,55,2410.0,25,7.5
32,Female,169.1,65.8,very_active,weight_loss,23.01,Normal,29.6,46.3,60.6,5.2,22.0,62.9,-2.9,4,1384,2387,-400,1959,127,255,48,3050.0,27,7.5
23,Male,168.3,68.1,moderately_active,muscle_gain,24.04,Normal,17.9,55.9,64.4,3.7,25.5,72.2,4.1,16,1605,2488,250,2731,127,385,76,2880.0,38,8.0
19,Female,155.6,50.0,very_active,weight_loss,20.65,Normal,23.8,38.1,48.4,1.6,19.6,47.5,-2.5,4,1207,2082,-300,1793,111,238,44,2500.0,25,8.0
38,Female,167.4,56.9,extra_active,weight_loss,20.3,Normal,27.7,41.1,59.1,-2.2,19.3,54.1,-2.8,4,1262,2398,-300,2113,131,280,52,2990.0,30,7.5
31,Male,163.9,56.2,moderately_active,weight_loss,20.92,Normal,16.0,47.2,60.4,-4.2,19.9,53.5,-2.7,4,1418,2198,-300,1859,135,228,45,2470.0,26,7.5
65,Male,171.7,78.7,lightly_active,weight_loss,26.7,Overweight,30.8,54.5,67.5,11.2,24.2,71.3,-7.4,11,1543,2122,-500,1646,179,142,40,3000.0,23,7.0
63,Female,166.9,71.1,sedentary,muscle_gain,25.52,Overweight,39.7,42.9,58.6,12.5,27.0,75.2,4.1,16,1286,1543,250,1835,140,204,51,2490.0,26,7.5
21,Male,182.6,48.7,sedentary,weight_loss,14.61,Severe Thinness,6.2,45.7,77.3,-28.6,18.5,61.7,13.0,19,1460,1752,-300,1465,103,182,36,1700.0,21,8.0
30,Male,171.2,59.5,sedentary,muscle_gain,20.3,Normal,15.1,50.5,67.0,-7.5,22.8,66.8,7.3,29,1496,1795,350,2185,108,301,61,2080.0,31,7.5
36,Male,180.6,59.5,moderately_active,weight_loss,18.24,Underweight,14.0,51.2,75.5,-16.0,18.5,60.3,0.8,1,1520,2356,-300,2067,137,265,51,2580.0,29,7.5
27,Female,154.3,47.0,moderately_active,muscle_gain,19.74,Normal,24.5,35.5,47.2,-0.2,22.2,52.9,5.9,24,1138,1764,500,2263,96,328,63,2140.0,32,7.5
16,Female,157.0,47.6,moderately_active,weight_loss,19.31,Normal,21.5,37.4,49.7,-2.1,18.5,45.6,-2.0,3,1201,1862,-300,1549,93,209,38,2170.0,22,9.0
26,Female,162.4,58.2,moderately_active,muscle_gain,22.07,Normal,27.1,42.4,54.6,3.6,24.6,64.9,6.7,27,1298,2012,350,2380,120,326,66,2540.0,33,7.5
25,Male,176.5,72.0,very_active,weight_loss,23.11,Normal,17.3,59.5,71.8,0.2,22.1,68.8,-3.2,5,1684,2905,-300,2572,139,362,63,3270.0,36,8.0
26,Female,154.7,70.8,sedentary,muscle_gain,29.58,Overweight,36.1,45.2,47.6,23.2,30.4,72.8,2.0,8,1369,1643,150,1809,149,191,50,2480.0,25,7.5
19,Female,172.2,67.1,very_active,weight_loss,22.63,Normal,26.1,49.6,63.4,3.7,21.6,64.1,-3.0,4,1471,2537,-400,2178,129,296,53,3100.0,30,8.0
42,Female,149.7,56.3,moderately_active,muscle_gain,25.12,Overweight,34.4,36.9,45.5,10.8,26.6,59.6,3.3,13,1143,1772,250,2034,109,274,56,2470.0,28,7.5
22,Female,161.3,43.1,very_active,maintain,16.57,Moderate Thinness,19.5,34.7,53.6,-10.5,16.6,43.2,0.1,0,1149,1982,0,1935,56,293,60,2260.0,27,8.0
21,Male,175.3,65.8,very_active,muscle_gain,21.41,Normal,14.3,56.4,70.7,-4.9,23.9,73.4,7.6,30,1627,2807,350,3149,143,448,87,3050.0,44,8.0
